matrix_shape,method,rank_strategy,error_mean,error_std,time_mean,time_std,rank_mean,rank_std,matrix_type
512x512,svd_baseline,fixed_rank,0.08999264165759087,0.00818973540993184,0.0400582890001715,0.001690309555043693,512.0,0.0,square
1024x1024,svd_baseline,full_rank,0.3124730184674263,0.009702649936552047,0.05125061314993218,0.000498587788261602,1024.0,0.0,square
1024x1024,svd_baseline,half_rank,6.235324335098267,0.24550592457428386,0.14435134129998914,0.014794682575141117,1024.0,0.0,square
1024x1024,svd_baseline,fixed_rank,0.227131387591362,0.03897862253468808,0.12739152425028805,0.004175197256896729,1024.0,0.0,square
256x16,svd_baseline,full_rank,0.00015603738866047933,2.2966819552564085e-05,0.0011544411999238947,0.00012552274412410964,16.0,0.0,rectangular
256x16,svd_baseline,half_rank,0.00046781223063590004,0.00012092982382094814,0.0012482391999583341,0.00023399957045166315,16.0,0.0,rectangular
256x16,svd_baseline,fixed_rank,0.00016527313855476677,2.6566322089041076e-05,0.001176313899759407,0.0001836168022355836,16.0,0.0,rectangular
256x32,svd_baseline,full_rank,0.00037697186635341493,3.462405221523612e-05,0.0014310167499388625,0.0002068997528261819,32.0,0.0,rectangular
256x32,svd_baseline,half_rank,0.0014366009098012,0.0002963320371294574,0.0015492924501813831,0.00016402800598850403,32.0,0.0,rectangular
256x32,svd_baseline,fixed_rank,0.0003691399295348674,3.900259549228097e-05,0.0014221511003597697,0.0001510639304108566,32.0,0.0,rectangular
256x64,svd_baseline,full_rank,0.0011861519189551473,7.392376158837128e-05,0.0022872791001645964,0.00020755156981853884,64.0,0.0,rectangular
256x64,svd_baseline,half_rank,0.004867770615965128,0.0005059370593748276,0.002405346400155395,0.00030069394378017883,64.0,0.0,rectangular
256x64,svd_baseline,fixed_rank,0.0050805131322704256,0.0009654873109602329,0.002353625950127025,0.0004303234516699999,64.0,0.0,rectangular
256x128,svd_baseline,full_rank,0.004127675690688193,0.00017372616735627513,0.003817916350089945,0.0002484159075351212,128.0,0.0,rectangular
256x128,svd_baseline,half_rank,0.01895135473459959,0.0021204415954740098,0.004483637299745169,0.000479317126225919,128.0,0.0,rectangular
256x128,svd_baseline,fixed_rank,0.01677733939141035,0.0020001567917785363,0.004203230449911643,0.0004926853081133791,128.0,0.0,rectangular
256x256,svd_baseline,full_rank,0.01666557788848877,0.00035904996930214003,0.006695346200194763,0.00022692649832670563,256.0,0.0,square
256x256,svd_baseline,half_rank,0.17744164019823075,0.003762895245945539,0.015487907549777446,0.0008473845730197614,256.0,0.0,square
256x256,svd_baseline,fixed_rank,0.0356350333429873,0.008015866797563123,0.014970838150293275,0.0005107411073426355,256.0,0.0,square
256x512,svd_baseline,full_rank,0.02141180643811822,0.00037712445313163947,0.007059134500013897,0.0003039594403362912,256.0,0.0,rectangular
256x512,svd_baseline,half_rank,0.12253680527210235,0.011174772504500904,0.008930888650229462,0.0009016015375502535,256.0,0.0,rectangular
256x512,svd_baseline,fixed_rank,0.06396530997008085,0.007313949986653399,0.006732900650058582,0.0008294250278916084,256.0,0.0,rectangular
256x1024,svd_baseline,full_rank,0.03270097505301237,0.0006568132913744635,0.007161661200007075,0.00027956717045230807,256.0,0.0,rectangular
256x1024,svd_baseline,half_rank,0.1798545628786087,0.018909617727374053,0.011098272149956756,0.0009041781470161896,256.0,0.0,rectangular
256x1024,svd_baseline,fixed_rank,0.09243533797562123,0.01908246989577113,0.006630887300070753,0.0008483368649481704,256.0,0.0,rectangular
16x16,normal,full_rank,4.854260487263673e-05,1.0781263600176611e-05,0.0010174455001106253,0.00010514411748781121,16.0,0.0,square
32x32,normal,full_rank,0.00015563370689051226,2.1206907248400758e-05,0.0012044790000800276,9.018080358258624e-05,32.0,0.0,square
64x64,normal,full_rank,0.0005644893099088222,4.9201138798942526e-05,0.003985081350128894,0.0003521162289285642,64.0,0.0,square
128x128,normal,full_rank,0.003197602287400514,0.0001980854069659704,0.007478180150246772,0.00021362744723258436,128.0,0.0,square
256x256,normal,full_rank,0.015588757954537869,0.00036857772812083384,0.015658777949738578,0.00022196997447259976,256.0,0.0,square
512x512,normal,full_rank,0.08219636380672454,0.001333887558700255,0.038887690950105025,0.0005715706870993322,512.0,0.0,square
1024x1024,normal,full_rank,0.32039948403835294,0.005299453755688285,0.11404697359994316,0.0005791960575822011,1024.0,0.0,square
16x16,normal,half_rank,7.613610050611896e-05,2.2984837419027838e-05,0.001011725999887858,6.1009169560740026e-05,16.0,0.0,square
32x32,normal,half_rank,0.00040908983792178335,0.00010752889369927302,0.0012294494999878225,8.750728492613931e-05,32.0,0.0,square
64x64,normal,half_rank,0.0020164605870377273,0.0002537454088328752,0.0047787485001208555,0.0004624694838354389,64.0,0.0,square
128x128,normal,half_rank,0.010087463771924376,0.0009146528253658949,0.010387980499945115,0.0009908398968280165,128.0,0.0,square
256x256,normal,half_rank,0.07039271276444196,0.005700605572435707,0.02668548745004955,0.002436048766059242,256.0,0.0,square
512x512,normal,half_rank,0.40922577381134034,0.05165326269083037,0.07918621054996038,0.0059790977304283515,512.0,0.0,square
1024x1024,normal,half_rank,3.1440269112586976,0.0903835627946901,0.27531336964984804,0.019054159058614527,1024.0,0.0,square
16x16,normal,fixed_rank,4.759226940223016e-05,1.1500971781605403e-05,0.0010357560000556986,0.00011424369519360556,16.0,0.0,square
32x32,normal,fixed_rank,0.0001517700726253679,2.367821967360143e-05,0.0011810654999862892,6.246772512980604e-05,32.0,0.0,square
64x64,normal,fixed_rank,0.00199244127725251,0.00037305652938726945,0.004759493499932432,0.0004599706602579702,64.0,0.0,square
128x128,normal,fixed_rank,0.004449033248238266,0.0009277054093656033,0.008991721599613811,0.0004263096926725484,128.0,0.0,square
256x256,normal,fixed_rank,0.010179153317585588,0.00487077919557248,0.020871572549640404,0.0006774561385058001,256.0,0.0,square
512x512,normal,fixed_rank,0.01899103298783302,0.0022878311645521147,0.057702208500177224,0.002334623780606671,512.0,0.0,square
1024x1024,normal,fixed_rank,0.05318588800728321,0.05211335652295123,0.1812755339998148,0.008303174210010878,1024.0,0.0,square
16x16,ortho,full_rank,4.5730503188678995e-05,1.0649570108831723e-05,0.00240796349971788,0.0019647095733252855,16.0,0.0,square
32x32,ortho,full_rank,0.00015475176842301154,2.5601491947476815e-05,0.0018544769999607525,0.000464689588565287,32.0,0.0,square
64x64,ortho,full_rank,0.0005719714739825576,4.205916166635573e-05,0.00547450244994252,0.0004808123892209935,64.0,0.0,square
128x128,ortho,full_rank,0.0031900907983072103,0.0002164377609885257,0.008897519850142999,0.0004465550880298288,128.0,0.0,square
256x256,ortho,full_rank,0.015723165404051543,0.00026776417979334485,0.019262450949736377,0.0006366406524640044,256.0,0.0,square
512x512,ortho,full_rank,0.08206460587680339,0.0016275444943928499,0.04254683849967478,0.0008698663101208999,512.0,0.0,square
1024x1024,ortho,full_rank,0.3241796851158142,0.006132717416169605,0.1526772240000355,0.003042723433966803,1024.0,0.0,square
16x16,ortho,half_rank,9.568868244969053e-05,3.18303639299699e-05,0.0016981739998300327,0.00013003290010213305,16.0,0.0,square
32x32,ortho,half_rank,0.00040646943525644017,9.197934935187537e-05,0.0019283489998997538,0.0001137442840098583,32.0,0.0,square
64x64,ortho,half_rank,0.0018834153830539434,0.00032231738589458546,0.00646256784993966,0.0006558784313734876,64.0,0.0,square
128x128,ortho,half_rank,0.01071227970533073,0.0022330922560308054,0.01135046420040453,0.0005259549259087031,128.0,0.0,square
256x256,ortho,half_rank,0.06871571633964776,0.00694005943593053,0.032259621850153054,0.003854685170050204,256.0,0.0,square
512x512,ortho,half_rank,0.42782730907201766,0.04875830438334225,0.08722673549991669,0.006890071375563964,512.0,0.0,square
1024x1024,ortho,half_rank,3.0965820789337157,0.16942520997586755,0.302306663950003,0.013890013895978458,1024.0,0.0,square
16x16,ortho,fixed_rank,4.355192340881331e-05,7.133472061123459e-06,0.0017350290000649692,0.0002641901242554711,16.0,0.0,square
32x32,ortho,fixed_rank,0.0001503247651271522,2.0740863133399272e-05,0.0019167120000929572,0.00016777380040893352,32.0,0.0,square
64x64,ortho,fixed_rank,0.0018797573575284332,0.00029552215279102565,0.006177741200008313,0.00025168732882431246,64.0,0.0,square
128x128,ortho,fixed_rank,0.004419816611334682,0.0005893690200875847,0.010401649499817723,0.0005109730933340374,128.0,0.0,square
256x256,ortho,fixed_rank,0.009919805498793722,0.0034661456932925457,0.025795341649882175,0.0010844676512138938,256.0,0.0,square
512x512,ortho,fixed_rank,0.02270976724103093,0.017004491563184274,0.06319705049991171,0.002000189058049431,512.0,0.0,square
1024x1024,ortho,fixed_rank,0.05667099887505174,0.08766982725172931,0.2334890696499315,0.008031666743146992,1023.95,0.21794494717703372,square
16x16,iid_entries,full_rank,4.631678784789983e-05,9.618457431389211e-06,0.001201279499946395,0.00029570284894368814,16.0,0.0,square
32x32,iid_entries,full_rank,0.00015586001900373957,1.243677945251693e-05,0.0013320179999936955,0.0002807561554182347,32.0,0.0,square
64x64,iid_entries,full_rank,0.0005538608791539445,5.168857959162949e-05,0.003949646499950177,0.00034162493573006413,64.0,0.0,square
128x128,iid_entries,full_rank,0.003106610057875514,0.0001442045130738863,0.00757853779978177,0.000285226327747499,128.0,0.0,square
256x256,iid_entries,full_rank,0.015842410502955317,0.0005101405477814107,0.018151761000081024,0.00038969577881742414,256.0,0.0,square
512x512,iid_entries,full_rank,0.08289175927639007,0.0012860066260838576,0.03851041779980733,0.0004299278354569155,512.0,0.0,square
1024x1024,iid_entries,full_rank,0.32585428208112716,0.006317545942286131,0.12424207860030947,0.0017888967751466627,1024.0,0.0,square
16x16,iid_entries,half_rank,7.879668410168961e-05,2.9821921751984054e-05,0.00109522350021507,9.884383840638174e-05,16.0,0.0,square
32x32,iid_entries,half_rank,0.00039494017837569115,9.620467473258552e-05,0.001297309499932453,0.00014305096807276616,32.0,0.0,square
64x64,iid_entries,half_rank,0.0019050098839215935,0.00035976155637639363,0.004916890399726981,0.00031317712813554676,64.0,0.0,square
128x128,iid_entries,half_rank,0.010282860277220607,0.0009660092206026735,0.010240469749987824,0.0004583414230749654,128.0,0.0,square
256x256,iid_entries,half_rank,0.06972095500677825,0.004210835660618305,0.03075352045007094,0.0034677300463006287,256.0,0.0,square
512x512,iid_entries,half_rank,0.43012462854385375,0.03467337773303161,0.07895165850013655,0.0032110442713164642,512.0,0.0,square
1024x1024,iid_entries,half_rank,3.126743566989899,0.0801078674279427,0.27472550075008256,0.015173194034010285,1024.0,0.0,square
16x16,iid_entries,fixed_rank,5.112627895869082e-05,8.82695988484903e-06,0.001090210500115063,9.794572887759757e-05,16.0,0.0,square
32x32,iid_entries,fixed_rank,0.00015253434030455538,2.2739818118276355e-05,0.0012656474999857893,7.468147668118523e-05,32.0,0.0,square
64x64,iid_entries,fixed_rank,0.0018596434907522052,0.00020183654307961112,0.004797420049999346,0.00030140984096029016,64.0,0.0,square
128x128,iid_entries,fixed_rank,0.004538639623206109,0.0009918304988376138,0.009240970900100365,0.0005527697173882253,128.0,0.0,square
256x256,iid_entries,fixed_rank,0.009693756885826587,0.003739285157426722,0.024360653500025364,0.000637338493852001,256.0,0.0,square
512x512,iid_entries,fixed_rank,0.02532584676519036,0.023524063794939175,0.059063633999903685,0.002317271250234854,512.0,0.0,square
1024x1024,iid_entries,fixed_rank,0.05457312185317278,0.07948903052235286,0.1969803286499882,0.005445291854269672,1023.7,1.3076696830622023,square
16x16,identity_copies,full_rank,4.553734606815851e-05,7.971870453752001e-06,0.0011231369999222807,0.00012375275593107314,16.0,0.0,square
32x32,identity_copies,full_rank,0.00015108178740774747,2.0745234993457404e-05,0.0013575248998677126,0.00018291144467852836,32.0,0.0,square
64x64,identity_copies,full_rank,0.000547082838602364,4.178421230245381e-05,0.005069949399785401,0.0007018008459023335,64.0,0.0,square
128x128,identity_copies,full_rank,0.0031551609747111796,0.00018478347144995595,0.008186516349815065,0.0004090385281339685,128.0,0.0,square
256x256,identity_copies,full_rank,0.015594458719715477,0.00037057474318639137,0.017535939900062657,0.000514107543039836,256.0,0.0,square
512x512,identity_copies,full_rank,0.08197950012981892,0.0015874217536095776,0.03743060399983733,0.0005977972126675258,512.0,0.0,square
1024x1024,identity_copies,full_rank,0.32621262073516843,0.0071354803861497194,0.11130293380010699,0.0022769476347206225,1024.0,0.0,square
16x16,identity_copies,half_rank,8.492836113873636e-05,2.7005758955946893e-05,0.0011448090000158117,0.0001948282115348884,16.0,0.0,square
32x32,identity_copies,half_rank,0.00042937536054523664,0.00015624870000482472,0.0014767728999686368,0.0002271250526868808,32.0,0.0,square
64x64,identity_copies,half_rank,0.0018909168196842075,0.00019780773484088482,0.005868453049970412,0.000286742011418496,64.0,0.0,square
128x128,identity_copies,half_rank,0.009973071794956923,0.0010066143786876818,0.010591092600316187,0.0004656159216652093,128.0,0.0,square
256x256,identity_copies,half_rank,0.06946163456887007,0.006862409356646086,0.028475374699792156,0.0033058952304977456,256.0,0.0,square
512x512,identity_copies,half_rank,0.43955342173576356,0.04955689910297121,0.07999566750013401,0.005732363895928294,512.0,0.0,square
1024x1024,identity_copies,half_rank,3.0492527723312377,0.15866223195284454,0.2633196598500035,0.017819858998647832,1024.0,0.0,square
16x16,identity_copies,fixed_rank,4.499892202147748e-05,7.015582359288353e-06,0.0010957544999655512,9.870458614357493e-05,16.0,0.0,square
32x32,identity_copies,fixed_rank,0.00014425461486098357,1.8570282251912733e-05,0.0013661493999279628,0.00014093128873985568,32.0,0.0,square
64x64,identity_copies,fixed_rank,0.0019273343903478235,0.0003550896055960298,0.0057996385000478766,0.0003700197903190364,64.0,0.0,square
128x128,identity_copies,fixed_rank,0.004294368089176714,0.0006498865715089886,0.009608708500036301,0.0003684274249131608,128.0,0.0,square
256x256,identity_copies,fixed_rank,0.00838976560626179,0.0009243014462734155,0.022143950249846965,0.0008603195231210221,256.0,0.0,square
512x512,identity_copies,fixed_rank,0.021850746776908635,0.013773099008137451,0.05693870249997417,0.002135005613144097,512.0,0.0,square
1024x1024,identity_copies,fixed_rank,0.03781238067895174,0.01308024724246031,0.18497659040021971,0.006360330112319218,1024.0,0.0,square
16x16,lean_walsh,full_rank,4.731025546789169e-05,8.307271019072748e-06,0.0011816459999863583,0.0001330585563282284,16.0,0.0,square
32x32,lean_walsh,full_rank,0.0001531037130916957,1.775908268157046e-05,0.001406529699852399,9.052829796350149e-05,32.0,0.0,square
64x64,lean_walsh,full_rank,0.0005718435451854021,3.996477998404615e-05,0.005101724899759574,0.00023101961757649627,64.0,0.0,square
128x128,lean_walsh,full_rank,0.0032012285431846977,0.0006210626260625599,0.008201357549933164,0.0005682282667321451,128.0,0.0,square
256x256,lean_walsh,full_rank,0.015724499616771935,0.00034509343204410344,0.016775815800065173,0.00034796592469912054,256.0,0.0,square
512x512,lean_walsh,full_rank,0.0829380389302969,0.0015334831872156488,0.0385734135002167,0.0009701763854580794,512.0,0.0,square
1024x1024,lean_walsh,full_rank,0.3211414352059364,0.004701140792249315,0.11777592419985013,0.001325921991996226,1024.0,0.0,square
16x16,lean_walsh,half_rank,9.362489072373137e-05,4.843428574600917e-05,0.0011880359999850044,0.00012193351782983354,16.0,0.0,square
32x32,lean_walsh,half_rank,0.0003871873748721555,9.338266768370523e-05,0.0014251773999603757,0.0001415034374883984,32.0,0.0,square
64x64,lean_walsh,half_rank,0.001936075312551111,0.00027770278604382845,0.006217836800078658,0.0003143064192346834,64.0,0.0,square
128x128,lean_walsh,half_rank,0.00991811016574502,0.0009471192051240698,0.010668402699957369,0.0005994465816857232,128.0,0.0,square
256x256,lean_walsh,half_rank,0.07337669208645821,0.013379939907771995,0.02828427370004647,0.0027191043076797566,256.0,0.0,square
512x512,lean_walsh,half_rank,0.4347544774413109,0.04164168018710702,0.08694691885011707,0.007278409323431123,512.0,0.0,square
1024x1024,lean_walsh,half_rank,3.035218834877014,0.20095075895556325,0.2819095905501854,0.01824575235600538,1024.0,0.0,square
16x16,lean_walsh,fixed_rank,4.799372018169379e-05,9.624694672867721e-06,0.0011779829997976775,0.00015133401956620864,16.0,0.0,square
32x32,lean_walsh,fixed_rank,0.00015992022345017175,2.9074519533857697e-05,0.0014339814997583744,0.0001528112508383916,32.0,0.0,square
64x64,lean_walsh,fixed_rank,0.0019787692930549384,0.0004457311797763085,0.006173099650095537,0.0002975296221336884,64.0,0.0,square
128x128,lean_walsh,fixed_rank,0.0043672309373505415,0.0005882557208380486,0.009701348499766027,0.0004469488394291581,128.0,0.0,square
256x256,lean_walsh,fixed_rank,0.008999814372509718,0.001304458008777501,0.02247821880009724,0.0007401372026008886,256.0,0.0,square
512x512,lean_walsh,fixed_rank,0.02119025606662035,0.008746290890131809,0.06167574285000228,0.0022937348807973105,512.0,0.0,square
1024x1024,lean_walsh,fixed_rank,0.049035510327666995,0.053215163677958435,0.19488196825031992,0.011120359895069524,1024.0,0.0,square
256x16,normal,full_rank,0.00017343650106340646,3.198075215186338e-05,0.003331742299906182,0.0002945159888073714,16.0,0.0,rectangular
256x32,normal,full_rank,0.0003808704932453111,3.177136344223986e-05,0.0038605838500188837,0.0002729368870525764,32.0,0.0,rectangular
256x64,normal,full_rank,0.001123370014829561,9.443489506971194e-05,0.00562482289988111,0.0003043156834609844,64.0,0.0,rectangular
256x128,normal,full_rank,0.0037517676479183137,0.0001902909706982344,0.009099132900064432,0.0003455639227655502,128.0,0.0,rectangular
256x256,normal,full_rank,0.015534479077905417,0.0004162210426829131,0.015341682850066717,0.0002874470258772048,256.0,0.0,square
256x512,normal,full_rank,0.019555841106921434,0.0004717122871908411,0.017281838749750023,0.00037801341856153137,256.0,0.0,rectangular
256x1024,normal,full_rank,0.03043281426653266,0.0005178931963732581,0.022357808349624975,0.0005990994824504652,256.0,0.0,rectangular
256x16,normal,half_rank,0.0003173684977809899,9.217995440806717e-05,0.002431938749850815,0.000316998723254105,16.0,0.0,rectangular
256x32,normal,half_rank,0.0009845692082308232,0.00015561077312180118,0.003389638200314948,0.00021407415697810282,32.0,0.0,rectangular
256x64,normal,half_rank,0.0034069968736730517,0.00035747180822383356,0.005516408149560448,0.0003175420881348152,64.0,0.0,rectangular
256x128,normal,half_rank,0.012820239271968603,0.0012898299006396333,0.009264143500058709,0.0004522543171804169,128.0,0.0,rectangular
256x256,normal,half_rank,0.07172051798552274,0.014034097261451089,0.026005549649835303,0.001883321628400205,256.0,0.0,square
256x512,normal,half_rank,0.08201065994799137,0.004365755470135174,0.01809186510008658,0.0009169832395628641,256.0,0.0,rectangular
256x1024,normal,half_rank,0.12226885929703712,0.006290607930864691,0.024988805049906658,0.0007309145361035974,256.0,0.0,rectangular
256x16,normal,fixed_rank,0.00017560079722898081,3.486905085270411e-05,0.00325046090001706,0.0002804475318405128,16.0,0.0,rectangular
256x32,normal,fixed_rank,0.0003809909147094004,4.754874473338311e-05,0.003923232450324577,0.00023475227652159262,32.0,0.0,rectangular
256x64,normal,fixed_rank,0.003408541821409017,0.0005280446927280302,0.00545615565015396,0.0004844950633585594,64.0,0.0,rectangular
256x128,normal,fixed_rank,0.005185229820199311,0.0007159483261087174,0.008265515149832935,0.000506863429804517,128.0,0.0,rectangular
256x256,normal,fixed_rank,0.009488424309529364,0.0036587844024317195,0.020485639349954,0.0005578303238172543,256.0,0.0,square
256x512,normal,fixed_rank,0.01075189858675003,0.0018737620162901929,0.013709779249893472,0.0017266441105182138,256.0,0.0,rectangular
256x1024,normal,fixed_rank,0.0156705264467746,0.005105962870847291,0.018227138850215853,0.0024724728449462053,256.0,0.0,rectangular
256x16,ortho,full_rank,0.00017436448615626432,2.1335833543965826e-05,0.005295396150086162,0.00044256838283945215,16.0,0.0,rectangular
256x32,ortho,full_rank,0.00037916863948339596,3.804143109739478e-05,0.006004602050052199,0.00044657230888586264,32.0,0.0,rectangular
256x64,ortho,full_rank,0.001138855016324669,7.593198027251484e-05,0.007881634700061113,0.001080283322061966,64.0,0.0,rectangular
256x128,ortho,full_rank,0.003775901277549565,0.00018587646438165086,0.01127608724982565,0.0005266578192784746,128.0,0.0,rectangular
256x256,ortho,full_rank,0.015632312465459108,0.00045270764513412136,0.018111906699959945,0.000554927701777698,256.0,0.0,square
256x512,ortho,full_rank,0.019369567930698394,0.00046257037412796584,0.022192552449996582,0.0011578488714456428,256.0,0.0,rectangular
256x1024,ortho,full_rank,0.030591516569256783,0.0005726778969767544,0.03814457445014341,0.002327324192927323,256.0,0.0,rectangular
256x16,ortho,half_rank,0.0003155769474687986,9.872864075334926e-05,0.003536840850210865,0.0006443760840880261,16.0,0.0,rectangular
256x32,ortho,half_rank,0.0009644905308960006,0.00021394317982880524,0.004997344950243132,0.00023135252976807014,32.0,0.0,rectangular
256x64,ortho,half_rank,0.003521275264210999,0.0005725072353819,0.007919261099868891,0.0005216389385231531,64.0,0.0,rectangular
256x128,ortho,half_rank,0.01204191348515451,0.0008824748975785892,0.011105841700373275,0.0004896566135189639,128.0,0.0,rectangular
256x256,ortho,half_rank,0.07491987049579621,0.024094271830485837,0.029285333500138223,0.0022783701358700037,256.0,0.0,square
256x512,ortho,half_rank,0.08427491597831249,0.0027647130426629255,0.022477461800190213,0.0010211117166369194,256.0,0.0,rectangular
256x1024,ortho,half_rank,0.11951822899281979,0.006557743754205867,0.041418429450004624,0.0020687227771592673,256.0,0.0,rectangular
256x16,ortho,fixed_rank,0.00015759422021801583,1.7272786319823845e-05,0.0050638779999644615,0.0001917087891234838,16.0,0.0,rectangular
256x32,ortho,fixed_rank,0.00037035795539850367,4.27774189968944e-05,0.00586809065007401,0.00022770766178993674,32.0,0.0,rectangular
256x64,ortho,fixed_rank,0.003279717918485403,0.0004790476198344928,0.008060786049827583,0.0002930016590975286,64.0,0.0,rectangular
256x128,ortho,fixed_rank,0.005215464951470494,0.0006038992258137432,0.010207376050038875,0.00037929393833996557,128.0,0.0,rectangular
256x256,ortho,fixed_rank,0.009154597739689052,0.0019287868627010357,0.024043546200027778,0.0007998095930670261,256.0,0.0,square
256x512,ortho,fixed_rank,0.010813449881970883,0.002378576370619083,0.01758883540005627,0.0006793475975448924,256.0,0.0,rectangular
256x1024,ortho,fixed_rank,0.014967744192108511,0.001738283274776412,0.0316066581501218,0.0023370486501590013,256.0,0.0,rectangular
256x16,iid_entries,full_rank,0.0001685880997683853,1.79431453700704e-05,0.0044505894502435694,0.00022861809815246493,16.0,0.0,rectangular
256x32,iid_entries,full_rank,0.00038293860125122593,3.5014675380256014e-05,0.0052056721503504376,0.0002513312148616855,32.0,0.0,rectangular
256x64,iid_entries,full_rank,0.0011045982217183336,9.387642601121236e-05,0.006787373700080934,0.00033349728126319354,64.0,0.0,rectangular
256x128,iid_entries,full_rank,0.0037784922984428703,0.00015188962794464823,0.010048034850024123,0.00029803636508406406,128.0,0.0,rectangular
256x256,iid_entries,full_rank,0.015608659014105797,0.0003763113719456683,0.016884183599995595,0.00036399550928255215,256.0,0.0,square
256x512,iid_entries,full_rank,0.019401032570749523,0.0005604646264141615,0.018655992500225694,0.0004373598583753951,256.0,0.0,rectangular
256x1024,iid_entries,full_rank,0.03134985128417611,0.0014808762058692306,0.024449763549819183,0.0005079469171636964,256.0,0.0,rectangular
256x16,iid_entries,half_rank,0.00032516930223209785,0.00012868838268142766,0.0024991113997202773,0.00025262997439167296,16.0,0.0,rectangular
256x32,iid_entries,half_rank,0.0009986906457925214,0.0002015185932896385,0.004474035749535687,0.0005433100278282356,32.0,0.0,rectangular
256x64,iid_entries,half_rank,0.003458220011088997,0.0006273894169032711,0.006703574650146038,0.0002612532293828197,64.0,0.0,rectangular
256x128,iid_entries,half_rank,0.012706790771335363,0.0010600947644825833,0.010153848149730037,0.00045132954035192926,128.0,0.0,rectangular
256x256,iid_entries,half_rank,0.0693229554221034,0.005123140005875426,0.028204435449970332,0.002804878708906778,256.0,0.0,square
256x512,iid_entries,half_rank,0.08228491693735122,0.00582954561898185,0.019584089199906885,0.0009225939669025937,256.0,0.0,rectangular
256x1024,iid_entries,half_rank,0.12044261023402214,0.0055284348741562305,0.027496639849960047,0.0010920519887757882,256.0,0.0,rectangular
256x16,iid_entries,fixed_rank,0.00016928902223298792,2.6103908244596198e-05,0.004341945499709255,0.00031675592383784796,16.0,0.0,rectangular
256x32,iid_entries,fixed_rank,0.0003816605138126761,4.3511655943566496e-05,0.005232998699830205,0.00026858062649659205,32.0,0.0,rectangular
256x64,iid_entries,fixed_rank,0.003356358117889613,0.0005558990300647328,0.006785426299848041,0.000520223611822083,64.0,0.0,rectangular
256x128,iid_entries,fixed_rank,0.005255353648681194,0.0006907683068433243,0.009410618699712358,0.0003198008898121273,128.0,0.0,rectangular
256x256,iid_entries,fixed_rank,0.00883519696071744,0.001788958642706534,0.022384144150237262,0.0007164762833098804,256.0,0.0,square
256x512,iid_entries,fixed_rank,0.01014849622733891,0.0014819687809151513,0.01529619900002217,0.0007865347678688862,256.0,0.0,rectangular
256x1024,iid_entries,fixed_rank,0.015372716030105949,0.00237723656527017,0.019987175699861838,0.0011428705529535,256.0,0.0,rectangular
256x16,identity_copies,full_rank,0.00017493556733825245,2.265776807929531e-05,0.004095225649871281,0.00021107836669537856,16.0,0.0,rectangular
256x32,identity_copies,full_rank,0.0003862581128487363,3.880112687146298e-05,0.004888187349661166,0.00032515287749107497,32.0,0.0,rectangular
256x64,identity_copies,full_rank,0.0011096570640802383,7.999663417618398e-05,0.006326232149785937,0.00024828113303722744,64.0,0.0,rectangular
