Shape;True Tucker Rank;Calculated Rank;Time
(64, 64, 64);(47, 47, 48);(47, 47, 48);0.005146399974822998
(64, 64, 64);(47, 47, 48);(47, 47, 48);0.006036320209503174
(64, 64, 64);(47, 47, 48);(47, 47, 48);0.0052557439804077144
(64, 64, 64);(47, 47, 48);(47, 47, 48);0.00545414400100708
(64, 64, 64);(47, 47, 48);(47, 47, 48);0.005603903770446777
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024684480667114258
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.025101631164550782
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024680255889892578
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024996416091918945
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024340255737304688
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02499420738220215
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024527040481567383
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02500320053100586
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024582111358642578
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024857215881347657
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024063680648803713
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024922624588012695
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024579328536987306
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02476150321960449
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02452521514892578
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02481977653503418
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024857311248779296
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024680192947387696
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024686847686767578
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.025066207885742188
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02473200035095215
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02479523277282715
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024554176330566405
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02491721534729004
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024238752365112304
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.025000064849853516
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.0246399040222168
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.024998464584350587
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02454617691040039
(128, 128, 128);(7, 83, 43);(7, 83, 43);0.02503590393066406
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.0810406723022461
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08140019226074219
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08104643249511718
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08107574462890625
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08193408203125
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08195871734619141
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08143456268310546
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08121798706054688
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08103135681152343
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08039260864257812
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08104243469238281
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08072275543212891
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08049788665771485
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08139462280273438
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08098480224609375
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.0810423355102539
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08034255981445312
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.0807451171875
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08086723327636719
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08071769714355469
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08090294647216797
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08088492584228515
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08091276550292968
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08060070037841797
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08096460723876953
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08105622100830077
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08080908966064453
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08056192016601563
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08081740570068359
(256, 256, 256);(89, 19, 141);(89, 19, 141);0.08028128051757813
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.409914306640625
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4108092651367187
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41267828369140624
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4110852661132812
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4106058349609375
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4114557800292969
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4114828186035156
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4106492919921875
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4112408142089844
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4108177490234375
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41201177978515624
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4117654113769531
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4110926513671875
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41040078735351565
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4105403137207031
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41050335693359374
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4105787658691406
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4117432861328125
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41117214965820315
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4111680908203125
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4106438598632812
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41108380126953126
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41095193481445313
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41175576782226564
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41118408203125
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4113436584472656
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4108965148925781
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41132000732421875
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.4122082824707031
(512, 512, 512);(300, 72, 308);(300, 72, 308);0.41293896484375
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004697279930114746
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00044249600172042845
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004459199905395508
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00042499199509620666
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00039840000867843626
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00043139201402664183
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004060800075531006
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00041555199027061465
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.000420960009098053
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0003858560025691986
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.000430976003408432
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00040988799929618833
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.000425599992275238
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0005247679948806763
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00044230398535728455
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004132159948348999
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.000411296010017395
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00041417598724365236
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004219200015068054
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004166719913482666
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00041628798842430117
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004187839925289154
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004140479862689972
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004400320053100586
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0007690879702568055
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.00043401598930358886
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004435200095176697
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0004065920114517212
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.000431551992893219
(2, 2, 2, 2);(2, 1, 2, 2);(2, 1, 2, 2);0.0007882559895515442
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0010056320428848266
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000962015986442566
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000985535979270935
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009624000191688538
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009561600089073181
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009270079731941223
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009239040017127991
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.001049023985862732
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009445440173149109
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0013431359529495238
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009497600197792053
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009067839980125427
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009461439847946167
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009360960125923156
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000926367998123169
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.001403231978416443
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009739840030670166
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000946943998336792
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009430080056190491
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000972607970237732
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009474560022354127
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0010584640502929689
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.001231392025947571
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.000904703974723816
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.00093612802028656
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009458879828453064
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009715200066566467
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009399359822273254
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009305279850959778
(4, 4, 4, 4);(1, 1, 1, 2);(1, 1, 1, 1);0.0009217919707298278
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002400320053100586
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0020315840244293213
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002084736108779907
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018821760416030883
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002005023956298828
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001940000057220459
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001892799973487854
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0019004160165786742
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0027289280891418456
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001940127968788147
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0019207680225372314
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0019090559482574463
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0020109119415283204
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018925119638442992
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0020031681060791017
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002155872106552124
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002451744079589844
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001879040002822876
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001906432032585144
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0019068800210952758
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0020185279846191406
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0022864320278167725
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018908480405807496
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0019031679630279541
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002326240062713623
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018793599605560303
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.001877087950706482
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.002339616060256958
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018958400487899781
(8, 8, 8, 8);(5, 4, 2, 3);(5, 4, 2, 3);0.0018870719671249389
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002234400033950806
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002735552072525024
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002178015947341919
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002526592016220093
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0022647039890289307
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0021422080993652344
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002149951934814453
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002139296054840088
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002869760036468506
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002141727924346924
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002140127897262573
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002136831998825073
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002234879970550537
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.00213702392578125
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002524832010269165
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002615328073501587
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0021646718978881835
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0021611199378967286
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002135008096694946
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0022392001152038575
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002484224081039429
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002128704071044922
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002628000020980835
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002244863986968994
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002149696111679077
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002135807991027832
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.0025797441005706787
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002138144016265869
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.00215775990486145
(16, 16, 16, 16);(5, 15, 16, 12);(5, 15, 16, 12);0.002140160083770752
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.00622819185256958
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005916192054748535
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006574975967407227
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.00590444803237915
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006087071895599365
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006245215892791748
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005854591846466064
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006518015861511231
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005795872211456299
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.00613427209854126
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.00623529577255249
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0061645121574401855
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0057415680885314945
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006536928176879883
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005838272094726563
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0061025600433349605
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006241983890533447
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0062082881927490235
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006184832096099853
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0057489280700683595
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006201695919036865
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006238560199737549
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006239264011383056
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005750783920288086
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006554463863372803
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.005929152011871338
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006575071811676025
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0058083200454711915
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.0063062400817871095
(32, 32, 32, 32);(16, 28, 18, 6);(16, 28, 18, 6);0.006277728080749512
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04058748626708984
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040843647003173826
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04005462265014648
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040105152130126956
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040002399444580075
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04021692657470703
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04029971313476562
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.03982963180541992
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040704769134521486
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04031622314453125
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040255680084228515
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04074137496948242
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04028838348388672
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04066751861572265
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04002896118164063
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.041358272552490236
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04012236785888672
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.03970399856567383
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040825374603271486
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040222431182861326
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04051945495605469
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.039903518676757815
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04032883071899414
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040503231048583985
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040235393524169924
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04081011199951172
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.0402355842590332
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.040721214294433594
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04051443099975586
(64, 64, 64, 64);(58, 32, 62, 14);(58, 32, 62, 14);0.04094630432128906
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5358947143554688
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5373943481445312
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5356184692382813
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5356024169921875
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.53636474609375
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5369653930664062
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5378255004882813
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5368372192382812
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5363843383789062
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.536719482421875
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.53677001953125
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5366961669921875
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5365352783203124
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5377985229492187
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5367675170898437
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5379222412109375
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5351267700195312
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5358544921875
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5360130615234375
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5363075561523437
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5372511596679688
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5369986572265625
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5364722290039062
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5355242309570313
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5357769775390625
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.537005126953125
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5366965942382812
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5358698120117188
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5367245483398437
(128, 128, 128, 128);(17, 85, 14, 121);(17, 85, 14, 121);0.5354669189453125
